,DATE,COMPANY,TRAIL_12M_EBITDA,EBITDA_MARGIN
517,2011-05-30,aapl us equity,26774.0,0.30616
518,2011-05-29,aapl us equity,26774.0,0.30616
519,2011-05-26,aapl us equity,26774.0,0.30616
520,2011-05-25,aapl us equity,26774.0,0.30616
521,2011-05-24,aapl us equity,26774.0,0.30616
522,2011-05-23,aapl us equity,26774.0,0.30616
523,2011-05-22,aapl us equity,26774.0,0.30616
524,2011-05-19,aapl us equity,26774.0,0.30616
525,2011-05-18,aapl us equity,26774.0,0.30616
526,2011-05-17,aapl us equity,26774.0,0.30616
527,2011-05-16,aapl us equity,26774.0,0.30616
528,2011-05-15,aapl us equity,26774.0,0.30616
529,2011-05-12,aapl us equity,26774.0,0.30616
530,2011-05-11,aapl us equity,26774.0,0.30616
531,2011-05-10,aapl us equity,26774.0,0.30616
532,2011-05-09,aapl us equity,26774.0,0.30616
533,2011-05-08,aapl us equity,26774.0,0.30616
534,2011-05-05,aapl us equity,26774.0,0.30616
535,2011-05-04,aapl us equity,26774.0,0.30616
536,2011-05-03,aapl us equity,26774.0,0.30616
537,2011-05-02,aapl us equity,26774.0,0.30616
538,2011-05-01,aapl us equity,26774.0,0.30616
539,2011-04-28,aapl us equity,26774.0,0.30616
540,2011-04-27,aapl us equity,26774.0,0.30616
541,2011-04-26,aapl us equity,26774.0,0.30616
542,2011-04-25,aapl us equity,26774.0,0.30616
543,2011-04-24,aapl us equity,26774.0,0.30616
544,2011-04-21,aapl us equity,26774.0,0.30616
545,2011-04-20,aapl us equity,26774.0,0.30616
546,2011-04-19,aapl us equity,26774.0,0.30616
547,2011-04-18,aapl us equity,26774.0,0.30616
548,2011-04-17,aapl us equity,26774.0,0.30616
549,2011-04-14,aapl us equity,26774.0,0.30616
550,2011-04-13,aapl us equity,26774.0,0.30616
551,2011-04-12,aapl us equity,26774.0,0.30616
552,2011-04-11,aapl us equity,26774.0,0.30616
553,2011-04-10,aapl us equity,26774.0,0.30616
554,2011-04-07,aapl us equity,26774.0,0.30616
555,2011-04-06,aapl us equity,26774.0,0.30616
556,2011-04-05,aapl us equity,26774.0,0.30616
557,2011-04-04,aapl us equity,26774.0,0.30616
558,2011-04-03,aapl us equity,26774.0,0.30616
559,2011-03-31,aapl us equity,26774.0,0.30616
560,2011-03-30,aapl us equity,26774.0,0.30616
561,2011-03-29,aapl us equity,26774.0,0.30616
562,2011-03-28,aapl us equity,26774.0,0.30616
563,2011-03-27,aapl us equity,26774.0,0.30616
564,2011-03-24,aapl us equity,22661.0,0.29706499999999997
565,2011-03-23,aapl us equity,22661.0,0.29706499999999997
566,2011-03-22,aapl us equity,22661.0,0.29706499999999997
567,2011-03-21,aapl us equity,22661.0,0.29706499999999997
568,2011-03-20,aapl us equity,22661.0,0.29706499999999997
569,2011-03-17,aapl us equity,22661.0,0.29706499999999997
570,2011-03-16,aapl us equity,22661.0,0.29706499999999997
571,2011-03-15,aapl us equity,22661.0,0.29706499999999997
572,2011-03-14,aapl us equity,22661.0,0.29706499999999997
573,2011-03-13,aapl us equity,22661.0,0.29706499999999997
574,2011-03-10,aapl us equity,22661.0,0.29706499999999997
575,2011-03-09,aapl us equity,22661.0,0.29706499999999997
576,2011-03-08,aapl us equity,22661.0,0.29706499999999997
577,2011-03-07,aapl us equity,22661.0,0.29706499999999997
578,2011-03-06,aapl us equity,22661.0,0.29706499999999997
579,2011-03-03,aapl us equity,22661.0,0.29706499999999997
580,2011-03-02,aapl us equity,22661.0,0.29706499999999997
581,2011-03-01,aapl us equity,22661.0,0.29706499999999997
582,2011-02-28,aapl us equity,22661.0,0.29706499999999997
583,2011-02-27,aapl us equity,22661.0,0.29706499999999997
584,2011-02-24,aapl us equity,22661.0,0.29706499999999997
585,2011-02-23,aapl us equity,22661.0,0.29706499999999997
586,2011-02-22,aapl us equity,22661.0,0.29706499999999997
587,2011-02-21,aapl us equity,22661.0,0.29706499999999997
588,2011-02-20,aapl us equity,22661.0,0.29706499999999997
589,2011-02-17,aapl us equity,22661.0,0.29706499999999997
590,2011-02-16,aapl us equity,22661.0,0.29706499999999997
591,2011-02-15,aapl us equity,22661.0,0.29706499999999997
592,2011-02-14,aapl us equity,22661.0,0.29706499999999997
593,2011-02-13,aapl us equity,22661.0,0.29706499999999997
594,2011-02-10,aapl us equity,22661.0,0.29706499999999997
595,2011-02-09,aapl us equity,22661.0,0.29706499999999997
596,2011-02-08,aapl us equity,22661.0,0.29706499999999997
597,2011-02-07,aapl us equity,22661.0,0.29706499999999997
598,2011-02-06,aapl us equity,22661.0,0.29706499999999997
599,2011-02-03,aapl us equity,22661.0,0.29706499999999997
600,2011-02-02,aapl us equity,22661.0,0.29706499999999997
601,2011-02-01,aapl us equity,22661.0,0.29706499999999997
602,2011-01-31,aapl us equity,22661.0,0.29706499999999997
603,2011-01-30,aapl us equity,22661.0,0.29706499999999997
604,2011-01-27,aapl us equity,22661.0,0.29706499999999997
605,2011-01-26,aapl us equity,22661.0,0.29706499999999997
606,2011-01-25,aapl us equity,22661.0,0.29706499999999997
607,2011-01-24,aapl us equity,22661.0,0.29706499999999997
608,2011-01-23,aapl us equity,22661.0,0.29706499999999997
609,2011-01-20,aapl us equity,22661.0,0.29706499999999997
610,2011-01-19,aapl us equity,22661.0,0.29706499999999997
611,2011-01-18,aapl us equity,22661.0,0.29706499999999997
612,2011-01-17,aapl us equity,22661.0,0.29706499999999997
613,2011-01-16,aapl us equity,22661.0,0.29706499999999997
614,2011-01-13,aapl us equity,22661.0,0.29706499999999997
615,2011-01-12,aapl us equity,22661.0,0.29706499999999997
616,2011-01-11,aapl us equity,22661.0,0.29706499999999997
617,2011-01-10,aapl us equity,22661.0,0.29706499999999997
618,2011-01-09,aapl us equity,22661.0,0.29706499999999997
619,2011-01-06,aapl us equity,22661.0,0.29706499999999997
620,2011-01-05,aapl us equity,22661.0,0.29706499999999997
621,2011-01-04,aapl us equity,22661.0,0.29706499999999997
622,2011-01-03,aapl us equity,22661.0,0.29706499999999997
623,2011-01-02,aapl us equity,22661.0,0.29706499999999997
624,2010-12-30,aapl us equity,22661.0,0.29706499999999997
625,2010-12-29,aapl us equity,22661.0,0.29706499999999997
626,2010-12-28,aapl us equity,22661.0,0.29706499999999997
627,2010-12-27,aapl us equity,22661.0,0.29706499999999997
628,2010-12-26,aapl us equity,22661.0,0.29706499999999997
629,2010-12-23,aapl us equity,19412.0,0.297616
630,2010-12-22,aapl us equity,19412.0,0.297616
631,2010-12-21,aapl us equity,19412.0,0.297616
632,2010-12-20,aapl us equity,19412.0,0.297616
633,2010-12-19,aapl us equity,19412.0,0.297616
634,2010-12-16,aapl us equity,19412.0,0.297616
635,2010-12-15,aapl us equity,19412.0,0.297616
636,2010-12-14,aapl us equity,19412.0,0.297616
637,2010-12-13,aapl us equity,19412.0,0.297616
638,2010-12-12,aapl us equity,19412.0,0.297616
639,2010-12-09,aapl us equity,19412.0,0.297616
640,2010-12-08,aapl us equity,19412.0,0.297616
641,2010-12-07,aapl us equity,19412.0,0.297616
642,2010-12-06,aapl us equity,19412.0,0.297616
643,2010-12-05,aapl us equity,19412.0,0.297616
644,2010-12-02,aapl us equity,19412.0,0.297616
645,2010-12-01,aapl us equity,19412.0,0.297616
646,2010-11-30,aapl us equity,19412.0,0.297616
647,2010-11-29,aapl us equity,19412.0,0.297616
648,2010-11-28,aapl us equity,19412.0,0.297616
649,2010-11-25,aapl us equity,19412.0,0.297616
650,2010-11-24,aapl us equity,19412.0,0.297616
651,2010-11-23,aapl us equity,19412.0,0.297616
652,2010-11-22,aapl us equity,19412.0,0.297616
653,2010-11-21,aapl us equity,19412.0,0.297616
654,2010-11-18,aapl us equity,19412.0,0.297616
655,2010-11-17,aapl us equity,19412.0,0.297616
656,2010-11-16,aapl us equity,19412.0,0.297616
657,2010-11-15,aapl us equity,19412.0,0.297616
658,2010-11-14,aapl us equity,19412.0,0.297616
659,2010-11-11,aapl us equity,19412.0,0.297616
660,2010-11-10,aapl us equity,19412.0,0.297616
661,2010-11-09,aapl us equity,19412.0,0.297616
662,2010-11-08,aapl us equity,19412.0,0.297616
663,2010-11-07,aapl us equity,19412.0,0.297616
664,2010-11-04,aapl us equity,19412.0,0.297616
665,2010-11-03,aapl us equity,19412.0,0.297616
666,2010-11-02,aapl us equity,19412.0,0.297616
667,2010-11-01,aapl us equity,19412.0,0.297616
668,2010-10-31,aapl us equity,19412.0,0.297616
669,2010-10-28,aapl us equity,19412.0,0.297616
670,2010-10-27,aapl us equity,19412.0,0.297616
671,2010-10-26,aapl us equity,19412.0,0.297616
672,2010-10-25,aapl us equity,19412.0,0.297616
673,2010-10-24,aapl us equity,19412.0,0.297616
674,2010-10-21,aapl us equity,19412.0,0.297616
675,2010-10-20,aapl us equity,19412.0,0.297616
676,2010-10-19,aapl us equity,19412.0,0.297616
677,2010-10-18,aapl us equity,19412.0,0.297616
678,2010-10-17,aapl us equity,19412.0,0.297616
679,2010-10-14,aapl us equity,19412.0,0.297616
680,2010-10-13,aapl us equity,19412.0,0.297616
681,2010-10-12,aapl us equity,19412.0,0.297616
682,2010-10-11,aapl us equity,19412.0,0.297616
683,2010-10-10,aapl us equity,19412.0,0.297616
684,2010-10-07,aapl us equity,19412.0,0.297616
685,2010-10-06,aapl us equity,19412.0,0.297616
686,2010-10-05,aapl us equity,19412.0,0.297616
687,2010-10-04,aapl us equity,19412.0,0.297616
688,2010-10-03,aapl us equity,19412.0,0.297616
689,2010-09-30,aapl us equity,19412.0,0.297616
690,2010-09-29,aapl us equity,19412.0,0.297616
691,2010-09-28,aapl us equity,19412.0,0.297616
692,2010-09-27,aapl us equity,19412.0,0.297616
693,2010-09-26,aapl us equity,19412.0,0.297616
694,2010-09-23,aapl us equity,17523.0,0.306942
695,2010-09-22,aapl us equity,17523.0,0.306942
696,2010-09-21,aapl us equity,17523.0,0.306942
697,2010-09-20,aapl us equity,17523.0,0.306942
698,2010-09-19,aapl us equity,17523.0,0.306942
699,2010-09-16,aapl us equity,17523.0,0.306942
700,2010-09-15,aapl us equity,17523.0,0.306942
701,2010-09-14,aapl us equity,17523.0,0.306942
702,2010-09-13,aapl us equity,17523.0,0.306942
703,2010-09-12,aapl us equity,17523.0,0.306942
704,2010-09-09,aapl us equity,17523.0,0.306942
705,2010-09-08,aapl us equity,17523.0,0.306942
706,2010-09-07,aapl us equity,17523.0,0.306942
707,2010-09-06,aapl us equity,17523.0,0.306942
708,2010-09-05,aapl us equity,17523.0,0.306942
709,2010-09-02,aapl us equity,17523.0,0.306942
710,2010-09-01,aapl us equity,17523.0,0.306942
711,2010-08-31,aapl us equity,17523.0,0.306942
712,2010-08-30,aapl us equity,17523.0,0.306942
713,2010-08-29,aapl us equity,17523.0,0.306942
714,2010-08-26,aapl us equity,17523.0,0.306942
715,2010-08-25,aapl us equity,17523.0,0.306942
716,2010-08-24,aapl us equity,17523.0,0.306942
717,2010-08-23,aapl us equity,17523.0,0.306942
718,2010-08-22,aapl us equity,17523.0,0.306942
719,2010-08-19,aapl us equity,17523.0,0.306942
720,2010-08-18,aapl us equity,17523.0,0.306942
721,2010-08-17,aapl us equity,17523.0,0.306942
722,2010-08-16,aapl us equity,17523.0,0.306942
723,2010-08-15,aapl us equity,17523.0,0.306942
724,2010-08-12,aapl us equity,17523.0,0.306942
725,2010-08-11,aapl us equity,17523.0,0.306942
726,2010-08-10,aapl us equity,17523.0,0.306942
727,2010-08-09,aapl us equity,17523.0,0.306942
728,2010-08-08,aapl us equity,17523.0,0.306942
729,2010-08-05,aapl us equity,17523.0,0.306942
730,2010-08-04,aapl us equity,17523.0,0.306942
731,2010-08-03,aapl us equity,17523.0,0.306942
732,2010-08-02,aapl us equity,17523.0,0.306942
733,2010-08-01,aapl us equity,17523.0,0.306942
734,2010-07-29,aapl us equity,17523.0,0.306942
735,2010-07-28,aapl us equity,17523.0,0.306942
736,2010-07-27,aapl us equity,17523.0,0.306942
737,2010-07-26,aapl us equity,17523.0,0.306942
738,2010-07-25,aapl us equity,17523.0,0.306942
739,2010-07-22,aapl us equity,17523.0,0.306942
740,2010-07-21,aapl us equity,17523.0,0.306942
741,2010-07-20,aapl us equity,17523.0,0.306942
742,2010-07-19,aapl us equity,17523.0,0.306942
743,2010-07-18,aapl us equity,17523.0,0.306942
744,2010-07-15,aapl us equity,17523.0,0.306942
745,2010-07-14,aapl us equity,17523.0,0.306942
746,2010-07-13,aapl us equity,17523.0,0.306942
747,2010-07-12,aapl us equity,17523.0,0.306942
748,2010-07-11,aapl us equity,17523.0,0.306942
749,2010-07-08,aapl us equity,17523.0,0.306942
750,2010-07-07,aapl us equity,17523.0,0.306942
751,2010-07-06,aapl us equity,17523.0,0.306942
752,2010-07-05,aapl us equity,17523.0,0.306942
753,2010-07-04,aapl us equity,17523.0,0.306942
754,2010-07-01,aapl us equity,17523.0,0.306942
755,2010-06-30,aapl us equity,17523.0,0.306942
756,2010-06-29,aapl us equity,17523.0,0.306942
757,2010-06-28,aapl us equity,17523.0,0.306942
758,2010-06-27,aapl us equity,17523.0,0.306942
759,2010-06-24,aapl us equity,15830.0,0.309645
760,2010-06-23,aapl us equity,15830.0,0.309645
761,2010-06-22,aapl us equity,15830.0,0.309645
762,2010-06-21,aapl us equity,15830.0,0.309645
763,2010-06-20,aapl us equity,15830.0,0.309645
764,2010-06-17,aapl us equity,15830.0,0.309645
765,2010-06-16,aapl us equity,15830.0,0.309645
766,2010-06-15,aapl us equity,15830.0,0.309645
767,2010-06-14,aapl us equity,15830.0,0.309645
768,2010-06-13,aapl us equity,15830.0,0.309645
769,2010-06-10,aapl us equity,15830.0,0.309645
770,2010-06-09,aapl us equity,15830.0,0.309645
771,2010-06-08,aapl us equity,15830.0,0.309645
772,2010-06-07,aapl us equity,15830.0,0.309645
773,2010-06-06,aapl us equity,15830.0,0.309645
774,2010-06-03,aapl us equity,15830.0,0.309645
775,2010-06-02,aapl us equity,15830.0,0.309645
776,2010-06-01,aapl us equity,15830.0,0.309645
777,2010-05-31,aapl us equity,15830.0,0.309645
778,2010-05-30,aapl us equity,15830.0,0.309645
779,2010-05-27,aapl us equity,15830.0,0.309645
780,2010-05-26,aapl us equity,15830.0,0.309645
781,2010-05-25,aapl us equity,15830.0,0.309645
782,2010-05-24,aapl us equity,15830.0,0.309645
783,2010-05-23,aapl us equity,15830.0,0.309645
784,2010-05-20,aapl us equity,15830.0,0.309645
785,2010-05-19,aapl us equity,15830.0,0.309645
786,2010-05-18,aapl us equity,15830.0,0.309645
787,2010-05-17,aapl us equity,15830.0,0.309645
788,2010-05-16,aapl us equity,15830.0,0.309645
789,2010-05-13,aapl us equity,15830.0,0.309645
790,2010-05-12,aapl us equity,15830.0,0.309645
791,2010-05-11,aapl us equity,15830.0,0.309645
792,2010-05-10,aapl us equity,15830.0,0.309645
793,2010-05-09,aapl us equity,15830.0,0.309645
794,2010-05-06,aapl us equity,15830.0,0.309645
795,2010-05-05,aapl us equity,15830.0,0.309645
796,2010-05-04,aapl us equity,15830.0,0.309645
797,2010-05-03,aapl us equity,15830.0,0.309645
798,2010-05-02,aapl us equity,15830.0,0.309645
799,2010-04-29,aapl us equity,15830.0,0.309645
800,2010-04-28,aapl us equity,15830.0,0.309645
801,2010-04-27,aapl us equity,15830.0,0.309645
802,2010-04-26,aapl us equity,15830.0,0.309645
803,2010-04-25,aapl us equity,15830.0,0.309645
804,2010-04-22,aapl us equity,15830.0,0.309645
805,2010-04-21,aapl us equity,15830.0,0.309645
806,2010-04-20,aapl us equity,15830.0,0.309645
807,2010-04-19,aapl us equity,15830.0,0.309645
808,2010-04-18,aapl us equity,15830.0,0.309645
809,2010-04-15,aapl us equity,15830.0,0.309645
810,2010-04-14,aapl us equity,15830.0,0.309645
811,2010-04-13,aapl us equity,15830.0,0.309645
812,2010-04-12,aapl us equity,15830.0,0.309645
813,2010-04-11,aapl us equity,15830.0,0.309645
814,2010-04-08,aapl us equity,15830.0,0.309645
815,2010-04-07,aapl us equity,15830.0,0.309645
816,2010-04-06,aapl us equity,15830.0,0.309645
817,2010-04-05,aapl us equity,15830.0,0.309645
818,2010-04-04,aapl us equity,15830.0,0.309645
819,2010-04-01,aapl us equity,15830.0,0.309645
820,2010-03-31,aapl us equity,15830.0,0.309645
821,2010-03-30,aapl us equity,15830.0,0.309645
822,2010-03-29,aapl us equity,15830.0,0.309645
823,2010-03-28,aapl us equity,15830.0,0.309645
824,2010-03-25,aapl us equity,14139.0,0.30271000000000003
825,2010-03-24,aapl us equity,14139.0,0.30271000000000003
826,2010-03-23,aapl us equity,14139.0,0.30271000000000003
827,2010-03-22,aapl us equity,14139.0,0.30271000000000003
828,2010-03-21,aapl us equity,14139.0,0.30271000000000003
829,2010-03-18,aapl us equity,14139.0,0.30271000000000003
830,2010-03-17,aapl us equity,14139.0,0.30271000000000003
831,2010-03-16,aapl us equity,14139.0,0.30271000000000003
832,2010-03-15,aapl us equity,14139.0,0.30271000000000003
833,2010-03-14,aapl us equity,14139.0,0.30271000000000003
834,2010-03-11,aapl us equity,14139.0,0.30271000000000003
835,2010-03-10,aapl us equity,14139.0,0.30271000000000003
836,2010-03-09,aapl us equity,14139.0,0.30271000000000003
837,2010-03-08,aapl us equity,14139.0,0.30271000000000003
838,2010-03-07,aapl us equity,14139.0,0.30271000000000003
839,2010-03-04,aapl us equity,14139.0,0.30271000000000003
840,2010-03-03,aapl us equity,14139.0,0.30271000000000003
841,2010-03-02,aapl us equity,14139.0,0.30271000000000003
842,2010-03-01,aapl us equity,14139.0,0.30271000000000003
843,2010-02-28,aapl us equity,14139.0,0.30271000000000003
844,2010-02-25,aapl us equity,14139.0,0.30271000000000003
845,2010-02-24,aapl us equity,14139.0,0.30271000000000003
846,2010-02-23,aapl us equity,14139.0,0.30271000000000003
847,2010-02-22,aapl us equity,14139.0,0.30271000000000003
848,2010-02-21,aapl us equity,14139.0,0.30271000000000003
849,2010-02-18,aapl us equity,14139.0,0.30271000000000003
850,2010-02-17,aapl us equity,14139.0,0.30271000000000003
851,2010-02-16,aapl us equity,14139.0,0.30271000000000003
852,2010-02-15,aapl us equity,14139.0,0.30271000000000003
853,2010-02-14,aapl us equity,14139.0,0.30271000000000003
854,2010-02-11,aapl us equity,14139.0,0.30271000000000003
855,2010-02-10,aapl us equity,14139.0,0.30271000000000003
856,2010-02-09,aapl us equity,14139.0,0.30271000000000003
857,2010-02-08,aapl us equity,14139.0,0.30271000000000003
858,2010-02-07,aapl us equity,14139.0,0.30271000000000003
859,2010-02-04,aapl us equity,14139.0,0.30271000000000003
860,2010-02-03,aapl us equity,14139.0,0.30271000000000003
861,2010-02-02,aapl us equity,14139.0,0.30271000000000003
862,2010-02-01,aapl us equity,14139.0,0.30271000000000003
863,2010-01-31,aapl us equity,14139.0,0.30271000000000003
864,2010-01-28,aapl us equity,14139.0,0.30271000000000003
865,2010-01-27,aapl us equity,14139.0,0.30271000000000003
866,2010-01-26,aapl us equity,14139.0,0.30271000000000003
867,2010-01-25,aapl us equity,14139.0,0.30271000000000003
868,2010-01-24,aapl us equity,14139.0,0.30271000000000003
869,2010-01-21,aapl us equity,14139.0,0.30271000000000003
870,2010-01-20,aapl us equity,14139.0,0.30271000000000003
871,2010-01-19,aapl us equity,14139.0,0.30271000000000003
872,2010-01-18,aapl us equity,14139.0,0.30271000000000003
873,2010-01-17,aapl us equity,14139.0,0.30271000000000003
874,2010-01-14,aapl us equity,14139.0,0.30271000000000003
875,2010-01-13,aapl us equity,14139.0,0.30271000000000003
876,2010-01-12,aapl us equity,14139.0,0.30271000000000003
877,2010-01-11,aapl us equity,14139.0,0.30271000000000003
878,2010-01-10,aapl us equity,14139.0,0.30271000000000003
879,2010-01-07,aapl us equity,14139.0,0.30271000000000003
880,2010-01-06,aapl us equity,14139.0,0.30271000000000003
881,2010-01-05,aapl us equity,14139.0,0.30271000000000003
882,2010-01-04,aapl us equity,14139.0,0.30271000000000003
883,2010-01-03,aapl us equity,14139.0,0.30271000000000003
884,2009-12-31,aapl us equity,14139.0,0.30271000000000003
885,2009-12-30,aapl us equity,14139.0,0.30271000000000003
886,2009-12-29,aapl us equity,14139.0,0.30271000000000003
887,2009-12-28,aapl us equity,14139.0,0.30271000000000003
888,2009-12-27,aapl us equity,14139.0,0.30271000000000003
889,2009-12-24,aapl us equity,12474.0,0.29073499999999997
890,2009-12-23,aapl us equity,12474.0,0.29073499999999997
891,2009-12-22,aapl us equity,12474.0,0.29073499999999997
892,2009-12-21,aapl us equity,12474.0,0.29073499999999997
893,2009-12-20,aapl us equity,12474.0,0.29073499999999997
894,2009-12-17,aapl us equity,12474.0,0.29073499999999997
895,2009-12-16,aapl us equity,12474.0,0.29073499999999997
896,2009-12-15,aapl us equity,12474.0,0.29073499999999997
897,2009-12-14,aapl us equity,12474.0,0.29073499999999997
898,2009-12-13,aapl us equity,12474.0,0.29073499999999997
