,DATE,COMPANY,LT_DEBT_TO_COM_EQY
8510,2010-05-06,xom us equity,6.2679
8511,2010-05-05,xom us equity,6.2679
8512,2010-05-04,xom us equity,6.2679
8513,2010-05-03,xom us equity,6.2679
8514,2010-05-02,xom us equity,6.2679
8515,2010-04-29,xom us equity,6.2679
8516,2010-04-28,xom us equity,6.2679
8517,2010-04-27,xom us equity,6.2679
8518,2010-04-26,xom us equity,6.2679
8519,2010-04-25,xom us equity,6.2679
8520,2010-04-22,xom us equity,6.2679
8521,2010-04-21,xom us equity,6.2679
8522,2010-04-20,xom us equity,6.2679
8523,2010-04-19,xom us equity,6.2679
8524,2010-04-18,xom us equity,6.2679
8525,2010-04-15,xom us equity,6.2679
8526,2010-04-14,xom us equity,6.2679
8527,2010-04-13,xom us equity,6.2679
8528,2010-04-12,xom us equity,6.2679
8529,2010-04-11,xom us equity,6.2679
8530,2010-04-08,xom us equity,6.2679
8531,2010-04-07,xom us equity,6.2679
8532,2010-04-06,xom us equity,6.2679
8533,2010-04-05,xom us equity,6.2679
8534,2010-04-04,xom us equity,6.2679
8535,2010-04-01,xom us equity,6.2679
8536,2010-03-31,xom us equity,6.2679
8537,2010-03-30,xom us equity,6.4475999999999996
8538,2010-03-29,xom us equity,6.4475999999999996
8539,2010-03-28,xom us equity,6.4475999999999996
8540,2010-03-25,xom us equity,6.4475999999999996
8541,2010-03-24,xom us equity,6.4475999999999996
8542,2010-03-23,xom us equity,6.4475999999999996
8543,2010-03-22,xom us equity,6.4475999999999996
8544,2010-03-21,xom us equity,6.4475999999999996
8545,2010-03-18,xom us equity,6.4475999999999996
8546,2010-03-17,xom us equity,6.4475999999999996
8547,2010-03-16,xom us equity,6.4475999999999996
8548,2010-03-15,xom us equity,6.4475999999999996
8549,2010-03-14,xom us equity,6.4475999999999996
8550,2010-03-11,xom us equity,6.4475999999999996
8551,2010-03-10,xom us equity,6.4475999999999996
8552,2010-03-09,xom us equity,6.4475999999999996
8553,2010-03-08,xom us equity,6.4475999999999996
8554,2010-03-07,xom us equity,6.4475999999999996
8555,2010-03-04,xom us equity,6.4475999999999996
8556,2010-03-03,xom us equity,6.4475999999999996
8557,2010-03-02,xom us equity,6.4475999999999996
8558,2010-03-01,xom us equity,6.4475999999999996
8559,2010-02-28,xom us equity,6.4475999999999996
8560,2010-02-25,xom us equity,6.4475999999999996
8561,2010-02-24,xom us equity,6.4475999999999996
8562,2010-02-23,xom us equity,6.4475999999999996
8563,2010-02-22,xom us equity,6.4475999999999996
8564,2010-02-21,xom us equity,6.4475999999999996
8565,2010-02-18,xom us equity,6.4475999999999996
8566,2010-02-17,xom us equity,6.4475999999999996
8567,2010-02-16,xom us equity,6.4475999999999996
8568,2010-02-15,xom us equity,6.4475999999999996
8569,2010-02-14,xom us equity,6.4475999999999996
8570,2010-02-11,xom us equity,6.4475999999999996
8571,2010-02-10,xom us equity,6.4475999999999996
8572,2010-02-09,xom us equity,6.4475999999999996
8573,2010-02-08,xom us equity,6.4475999999999996
8574,2010-02-07,xom us equity,6.4475999999999996
8575,2010-02-04,xom us equity,6.4475999999999996
8576,2010-02-03,xom us equity,6.4475999999999996
8577,2010-02-02,xom us equity,6.4475999999999996
8578,2010-02-01,xom us equity,6.4475999999999996
8579,2010-01-31,xom us equity,6.4475999999999996
8580,2010-01-28,xom us equity,6.4475999999999996
8581,2010-01-27,xom us equity,6.4475999999999996
8582,2010-01-26,xom us equity,6.4475999999999996
8583,2010-01-25,xom us equity,6.4475999999999996
8584,2010-01-24,xom us equity,6.4475999999999996
8585,2010-01-21,xom us equity,6.4475999999999996
8586,2010-01-20,xom us equity,6.4475999999999996
8587,2010-01-19,xom us equity,6.4475999999999996
8588,2010-01-18,xom us equity,6.4475999999999996
8589,2010-01-17,xom us equity,6.4475999999999996
8590,2010-01-14,xom us equity,6.4475999999999996
8591,2010-01-13,xom us equity,6.4475999999999996
8592,2010-01-12,xom us equity,6.4475999999999996
8593,2010-01-11,xom us equity,6.4475999999999996
8594,2010-01-10,xom us equity,6.4475999999999996
8595,2010-01-07,xom us equity,6.4475999999999996
8596,2010-01-06,xom us equity,6.4475999999999996
8597,2010-01-05,xom us equity,6.4475999999999996
8598,2010-01-04,xom us equity,6.4475999999999996
8599,2010-01-03,xom us equity,6.4475999999999996
8600,2009-12-31,xom us equity,6.4475999999999996
8601,2009-12-30,xom us equity,6.6984
8602,2009-12-29,xom us equity,6.6984
8603,2009-12-28,xom us equity,6.6984
8604,2009-12-27,xom us equity,6.6984
8605,2009-12-24,xom us equity,6.6984
8606,2009-12-23,xom us equity,6.6984
8607,2009-12-22,xom us equity,6.6984
8608,2009-12-21,xom us equity,6.6984
8609,2009-12-20,xom us equity,6.6984
8610,2009-12-17,xom us equity,6.6984
8611,2009-12-16,xom us equity,6.6984
8612,2009-12-15,xom us equity,6.6984
8613,2009-12-14,xom us equity,6.6984
8614,2009-12-13,xom us equity,6.6984
8615,2009-12-10,xom us equity,6.6984
8616,2009-12-09,xom us equity,6.6984
8617,2009-12-08,xom us equity,6.6984
8618,2009-12-07,xom us equity,6.6984
8619,2009-12-06,xom us equity,6.6984
8620,2009-12-03,xom us equity,6.6984
8621,2009-12-02,xom us equity,6.6984
8622,2009-12-01,xom us equity,6.6984
8623,2009-11-30,xom us equity,6.6984
8624,2009-11-29,xom us equity,6.6984
8625,2009-11-26,xom us equity,6.6984
8626,2009-11-25,xom us equity,6.6984
8627,2009-11-24,xom us equity,6.6984
8628,2009-11-23,xom us equity,6.6984
8629,2009-11-22,xom us equity,6.6984
8630,2009-11-19,xom us equity,6.6984
8631,2009-11-18,xom us equity,6.6984
8632,2009-11-17,xom us equity,6.6984
8633,2009-11-16,xom us equity,6.6984
8634,2009-11-15,xom us equity,6.6984
8635,2009-11-12,xom us equity,6.6984
8636,2009-11-11,xom us equity,6.6984
8637,2009-11-10,xom us equity,6.6984
8638,2009-11-09,xom us equity,6.6984
8639,2009-11-08,xom us equity,6.6984
8640,2009-11-05,xom us equity,6.6984
8641,2009-11-04,xom us equity,6.6984
8642,2009-11-03,xom us equity,6.6984
8643,2009-11-02,xom us equity,6.6984
8644,2009-11-01,xom us equity,6.6984
8645,2009-10-29,xom us equity,6.6984
8646,2009-10-28,xom us equity,6.6984
8647,2009-10-27,xom us equity,6.6984
8648,2009-10-26,xom us equity,6.6984
8649,2009-10-25,xom us equity,6.6984
8650,2009-10-22,xom us equity,6.6984
8651,2009-10-21,xom us equity,6.6984
8652,2009-10-20,xom us equity,6.6984
8653,2009-10-19,xom us equity,6.6984
8654,2009-10-18,xom us equity,6.6984
8655,2009-10-15,xom us equity,6.6984
8656,2009-10-14,xom us equity,6.6984
8657,2009-10-13,xom us equity,6.6984
8658,2009-10-12,xom us equity,6.6984
8659,2009-10-11,xom us equity,6.6984
8660,2009-10-08,xom us equity,6.6984
8661,2009-10-07,xom us equity,6.6984
8662,2009-10-06,xom us equity,6.6984
8663,2009-10-05,xom us equity,6.6984
8664,2009-10-04,xom us equity,6.6984
8665,2009-10-01,xom us equity,6.6984
8666,2009-09-30,xom us equity,6.6984
8667,2009-09-29,xom us equity,6.6769
8668,2009-09-28,xom us equity,6.6769
8669,2009-09-27,xom us equity,6.6769
8670,2009-09-24,xom us equity,6.6769
8671,2009-09-23,xom us equity,6.6769
8672,2009-09-22,xom us equity,6.6769
8673,2009-09-21,xom us equity,6.6769
8674,2009-09-20,xom us equity,6.6769
8675,2009-09-17,xom us equity,6.6769
8676,2009-09-16,xom us equity,6.6769
8677,2009-09-15,xom us equity,6.6769
8678,2009-09-14,xom us equity,6.6769
8679,2009-09-13,xom us equity,6.6769
8680,2009-09-10,xom us equity,6.6769
8681,2009-09-09,xom us equity,6.6769
8682,2009-09-08,xom us equity,6.6769
8683,2009-09-07,xom us equity,6.6769
8684,2009-09-06,xom us equity,6.6769
8685,2009-09-03,xom us equity,6.6769
8686,2009-09-02,xom us equity,6.6769
8687,2009-09-01,xom us equity,6.6769
8688,2009-08-31,xom us equity,6.6769
8689,2009-08-30,xom us equity,6.6769
8690,2009-08-27,xom us equity,6.6769
8691,2009-08-26,xom us equity,6.6769
8692,2009-08-25,xom us equity,6.6769
8693,2009-08-24,xom us equity,6.6769
8694,2009-08-23,xom us equity,6.6769
8695,2009-08-20,xom us equity,6.6769
8696,2009-08-19,xom us equity,6.6769
8697,2009-08-18,xom us equity,6.6769
8698,2009-08-17,xom us equity,6.6769
8699,2009-08-16,xom us equity,6.6769
8700,2009-08-13,xom us equity,6.6769
8701,2009-08-12,xom us equity,6.6769
8702,2009-08-11,xom us equity,6.6769
8703,2009-08-10,xom us equity,6.6769
8704,2009-08-09,xom us equity,6.6769
8705,2009-08-06,xom us equity,6.6769
8706,2009-08-05,xom us equity,6.6769
8707,2009-08-04,xom us equity,6.6769
8708,2009-08-03,xom us equity,6.6769
8709,2009-08-02,xom us equity,6.6769
8710,2009-07-30,xom us equity,6.6769
8711,2009-07-29,xom us equity,6.6769
8712,2009-07-28,xom us equity,6.6769
8713,2009-07-27,xom us equity,6.6769
8714,2009-07-26,xom us equity,6.6769
8715,2009-07-23,xom us equity,6.6769
8716,2009-07-22,xom us equity,6.6769
8717,2009-07-21,xom us equity,6.6769
8718,2009-07-20,xom us equity,6.6769
8719,2009-07-19,xom us equity,6.6769
8720,2009-07-16,xom us equity,6.6769
8721,2009-07-15,xom us equity,6.6769
8722,2009-07-14,xom us equity,6.6769
8723,2009-07-13,xom us equity,6.6769
8724,2009-07-12,xom us equity,6.6769
8725,2009-07-09,xom us equity,6.6769
8726,2009-07-08,xom us equity,6.6769
8727,2009-07-07,xom us equity,6.6769
8728,2009-07-06,xom us equity,6.6769
8729,2009-07-05,xom us equity,6.6769
8730,2009-07-02,xom us equity,6.6769
8731,2009-07-01,xom us equity,6.6769
8732,2009-06-30,xom us equity,6.6769
8733,2009-06-29,xom us equity,6.5802
8734,2009-06-28,xom us equity,6.5802
8735,2009-06-25,xom us equity,6.5802
8736,2009-06-24,xom us equity,6.5802
8737,2009-06-23,xom us equity,6.5802
8738,2009-06-22,xom us equity,6.5802
8739,2009-06-21,xom us equity,6.5802
8740,2009-06-18,xom us equity,6.5802
8741,2009-06-17,xom us equity,6.5802
8742,2009-06-16,xom us equity,6.5802
8743,2009-06-15,xom us equity,6.5802
8744,2009-06-14,xom us equity,6.5802
8745,2009-06-11,xom us equity,6.5802
8746,2009-06-10,xom us equity,6.5802
8747,2009-06-09,xom us equity,6.5802
8748,2009-06-08,xom us equity,6.5802
8749,2009-06-07,xom us equity,6.5802
8750,2009-06-04,xom us equity,6.5802
8751,2009-06-03,xom us equity,6.5802
8752,2009-06-02,xom us equity,6.5802
8753,2009-06-01,xom us equity,6.5802
8754,2009-05-31,xom us equity,6.5802
8755,2009-05-28,xom us equity,6.5802
8756,2009-05-27,xom us equity,6.5802
8757,2009-05-26,xom us equity,6.5802
8758,2009-05-25,xom us equity,6.5802
8759,2009-05-24,xom us equity,6.5802
8760,2009-05-21,xom us equity,6.5802
8761,2009-05-20,xom us equity,6.5802
8762,2009-05-19,xom us equity,6.5802
8763,2009-05-18,xom us equity,6.5802
8764,2009-05-17,xom us equity,6.5802
8765,2009-05-14,xom us equity,6.5802
8766,2009-05-13,xom us equity,6.5802
8767,2009-05-12,xom us equity,6.5802
8768,2009-05-11,xom us equity,6.5802
8769,2009-05-10,xom us equity,6.5802
8770,2009-05-07,xom us equity,6.5802
8771,2009-05-06,xom us equity,6.5802
8772,2009-05-05,xom us equity,6.5802
8773,2009-05-04,xom us equity,6.5802
8774,2009-05-03,xom us equity,6.5802
8775,2009-04-30,xom us equity,6.5802
8776,2009-04-29,xom us equity,6.5802
8777,2009-04-28,xom us equity,6.5802
8778,2009-04-27,xom us equity,6.5802
8779,2009-04-26,xom us equity,6.5802
8780,2009-04-23,xom us equity,6.5802
8781,2009-04-22,xom us equity,6.5802
8782,2009-04-21,xom us equity,6.5802
8783,2009-04-20,xom us equity,6.5802
8784,2009-04-19,xom us equity,6.5802
8785,2009-04-16,xom us equity,6.5802
8786,2009-04-15,xom us equity,6.5802
8787,2009-04-14,xom us equity,6.5802
8788,2009-04-13,xom us equity,6.5802
8789,2009-04-12,xom us equity,6.5802
8790,2009-04-09,xom us equity,6.5802
8791,2009-04-08,xom us equity,6.5802
8792,2009-04-07,xom us equity,6.5802
8793,2009-04-06,xom us equity,6.5802
8794,2009-04-05,xom us equity,6.5802
8795,2009-04-02,xom us equity,6.5802
8796,2009-04-01,xom us equity,6.5802
8797,2009-03-31,xom us equity,6.5802
8798,2009-03-30,xom us equity,6.2187
8799,2009-03-29,xom us equity,6.2187
8800,2009-03-26,xom us equity,6.2187
8801,2009-03-25,xom us equity,6.2187
8802,2009-03-24,xom us equity,6.2187
8803,2009-03-23,xom us equity,6.2187
8804,2009-03-22,xom us equity,6.2187
8805,2009-03-19,xom us equity,6.2187
8806,2009-03-18,xom us equity,6.2187
8807,2009-03-17,xom us equity,6.2187
8808,2009-03-16,xom us equity,6.2187
8809,2009-03-15,xom us equity,6.2187
8810,2009-03-12,xom us equity,6.2187
8811,2009-03-11,xom us equity,6.2187
8812,2009-03-10,xom us equity,6.2187
8813,2009-03-09,xom us equity,6.2187
8814,2009-03-08,xom us equity,6.2187
8815,2009-03-05,xom us equity,6.2187
8816,2009-03-04,xom us equity,6.2187
8817,2009-03-03,xom us equity,6.2187
8818,2009-03-02,xom us equity,6.2187
8819,2009-03-01,xom us equity,6.2187
8820,2009-02-26,xom us equity,6.2187
8821,2009-02-25,xom us equity,6.2187
8822,2009-02-24,xom us equity,6.2187
8823,2009-02-23,xom us equity,6.2187
8824,2009-02-22,xom us equity,6.2187
8825,2009-02-19,xom us equity,6.2187
8826,2009-02-18,xom us equity,6.2187
8827,2009-02-17,xom us equity,6.2187
8828,2009-02-16,xom us equity,6.2187
8829,2009-02-15,xom us equity,6.2187
8830,2009-02-12,xom us equity,6.2187
8831,2009-02-11,xom us equity,6.2187
8832,2009-02-10,xom us equity,6.2187
8833,2009-02-09,xom us equity,6.2187
8834,2009-02-08,xom us equity,6.2187
8835,2009-02-05,xom us equity,6.2187
8836,2009-02-04,xom us equity,6.2187
8837,2009-02-03,xom us equity,6.2187
8838,2009-02-02,xom us equity,6.2187
8839,2009-02-01,xom us equity,6.2187
8840,2009-01-29,xom us equity,6.2187
8841,2009-01-28,xom us equity,6.2187
8842,2009-01-27,xom us equity,6.2187
8843,2009-01-26,xom us equity,6.2187
8844,2009-01-25,xom us equity,6.2187
8845,2009-01-22,xom us equity,6.2187
8846,2009-01-21,xom us equity,6.2187
8847,2009-01-20,xom us equity,6.2187
8848,2009-01-19,xom us equity,6.2187
8849,2009-01-18,xom us equity,6.2187
8850,2009-01-15,xom us equity,6.2187
8851,2009-01-14,xom us equity,6.2187
8852,2009-01-13,xom us equity,6.2187
8853,2009-01-12,xom us equity,6.2187
8854,2009-01-11,xom us equity,6.2187
8855,2009-01-08,xom us equity,6.2187
8856,2009-01-07,xom us equity,6.2187
8857,2009-01-06,xom us equity,6.2187
8858,2009-01-05,xom us equity,6.2187
8859,2009-01-04,xom us equity,6.2187
8860,2009-01-01,xom us equity,6.2187
8861,2008-12-31,xom us equity,6.2187
8862,2008-12-30,xom us equity,5.8929
8863,2008-12-29,xom us equity,5.8929
8864,2008-12-28,xom us equity,5.8929
8865,2008-12-25,xom us equity,5.8929
8866,2008-12-24,xom us equity,5.8929
8867,2008-12-23,xom us equity,5.8929
8868,2008-12-22,xom us equity,5.8929
8869,2008-12-21,xom us equity,5.8929
8870,2008-12-18,xom us equity,5.8929
8871,2008-12-17,xom us equity,5.8929
8872,2008-12-16,xom us equity,5.8929
8873,2008-12-15,xom us equity,5.8929
8874,2008-12-14,xom us equity,5.8929
8875,2008-12-11,xom us equity,5.8929
8876,2008-12-10,xom us equity,5.8929
8877,2008-12-09,xom us equity,5.8929
8878,2008-12-08,xom us equity,5.8929
8879,2008-12-07,xom us equity,5.8929
8880,2008-12-04,xom us equity,5.8929
8881,2008-12-03,xom us equity,5.8929
8882,2008-12-02,xom us equity,5.8929
8883,2008-12-01,xom us equity,5.8929
8884,2008-11-30,xom us equity,5.8929
8885,2008-11-27,xom us equity,5.8929
8886,2008-11-26,xom us equity,5.8929
8887,2008-11-25,xom us equity,5.8929
8888,2008-11-24,xom us equity,5.8929
8889,2008-11-23,xom us equity,5.8929
8890,2008-11-20,xom us equity,5.8929
8891,2008-11-19,xom us equity,5.8929
8892,2008-11-18,xom us equity,5.8929
8893,2008-11-17,xom us equity,5.8929
8894,2008-11-16,xom us equity,5.8929
8895,2008-11-13,xom us equity,5.8929
8896,2008-11-12,xom us equity,5.8929
8897,2008-11-11,xom us equity,5.8929
8898,2008-11-10,xom us equity,5.8929
8899,2008-11-09,xom us equity,5.8929
8900,2008-11-06,xom us equity,5.8929
8901,2008-11-05,xom us equity,5.8929
8902,2008-11-04,xom us equity,5.8929
8903,2008-11-03,xom us equity,5.8929
8904,2008-11-02,xom us equity,5.8929
8905,2008-10-30,xom us equity,5.8929
8906,2008-10-29,xom us equity,5.8929
8907,2008-10-28,xom us equity,5.8929
8908,2008-10-27,xom us equity,5.8929
8909,2008-10-26,xom us equity,5.8929
8910,2008-10-23,xom us equity,5.8929
8911,2008-10-22,xom us equity,5.8929
8912,2008-10-21,xom us equity,5.8929
8913,2008-10-20,xom us equity,5.8929
8914,2008-10-19,xom us equity,5.8929
8915,2008-10-16,xom us equity,5.8929
8916,2008-10-15,xom us equity,5.8929
8917,2008-10-14,xom us equity,5.8929
8918,2008-10-13,xom us equity,5.8929
8919,2008-10-12,xom us equity,5.8929
8920,2008-10-09,xom us equity,5.8929
8921,2008-10-08,xom us equity,5.8929
8922,2008-10-07,xom us equity,5.8929
8923,2008-10-06,xom us equity,5.8929
8924,2008-10-05,xom us equity,5.8929
8925,2008-10-02,xom us equity,5.8929
8926,2008-10-01,xom us equity,5.8929
8927,2008-09-30,xom us equity,5.8929
8928,2008-09-29,xom us equity,5.8698
8929,2008-09-28,xom us equity,5.8698
8930,2008-09-25,xom us equity,5.8698
8931,2008-09-24,xom us equity,5.8698
8932,2008-09-23,xom us equity,5.8698
8933,2008-09-22,xom us equity,5.8698
8934,2008-09-21,xom us equity,5.8698
8935,2008-09-18,xom us equity,5.8698
8936,2008-09-17,xom us equity,5.8698
8937,2008-09-16,xom us equity,5.8698
8938,2008-09-15,xom us equity,5.8698
8939,2008-09-14,xom us equity,5.8698
8940,2008-09-11,xom us equity,5.8698
8941,2008-09-10,xom us equity,5.8698
8942,2008-09-09,xom us equity,5.8698
8943,2008-09-08,xom us equity,5.8698
8944,2008-09-07,xom us equity,5.8698
8945,2008-09-04,xom us equity,5.8698
8946,2008-09-03,xom us equity,5.8698
8947,2008-09-02,xom us equity,5.8698
8948,2008-09-01,xom us equity,5.8698
8949,2008-08-31,xom us equity,5.8698
8950,2008-08-28,xom us equity,5.8698
8951,2008-08-27,xom us equity,5.8698
8952,2008-08-26,xom us equity,5.8698
8953,2008-08-25,xom us equity,5.8698
8954,2008-08-24,xom us equity,5.8698
8955,2008-08-21,xom us equity,5.8698
8956,2008-08-20,xom us equity,5.8698
8957,2008-08-19,xom us equity,5.8698
8958,2008-08-18,xom us equity,5.8698
8959,2008-08-17,xom us equity,5.8698
8960,2008-08-14,xom us equity,5.8698
8961,2008-08-13,xom us equity,5.8698
8962,2008-08-12,xom us equity,5.8698
8963,2008-08-11,xom us equity,5.8698
8964,2008-08-10,xom us equity,5.8698
8965,2008-08-07,xom us equity,5.8698
8966,2008-08-06,xom us equity,5.8698
8967,2008-08-05,xom us equity,5.8698
8968,2008-08-04,xom us equity,5.8698
8969,2008-08-03,xom us equity,5.8698
8970,2008-07-31,xom us equity,5.8698
8971,2008-07-30,xom us equity,5.8698
8972,2008-07-29,xom us equity,5.8698
8973,2008-07-28,xom us equity,5.8698
8974,2008-07-27,xom us equity,5.8698
8975,2008-07-24,xom us equity,5.8698
8976,2008-07-23,xom us equity,5.8698
8977,2008-07-22,xom us equity,5.8698
8978,2008-07-21,xom us equity,5.8698
8979,2008-07-20,xom us equity,5.8698
8980,2008-07-17,xom us equity,5.8698
8981,2008-07-16,xom us equity,5.8698
8982,2008-07-15,xom us equity,5.8698
8983,2008-07-14,xom us equity,5.8698
8984,2008-07-13,xom us equity,5.8698
8985,2008-07-10,xom us equity,5.8698
8986,2008-07-09,xom us equity,5.8698
8987,2008-07-08,xom us equity,5.8698
8988,2008-07-07,xom us equity,5.8698
8989,2008-07-06,xom us equity,5.8698
8990,2008-07-03,xom us equity,5.8698
8991,2008-07-02,xom us equity,5.8698
8992,2008-07-01,xom us equity,5.8698
8993,2008-06-30,xom us equity,5.8698
8994,2008-06-29,xom us equity,5.8755
8995,2008-06-26,xom us equity,5.8755
8996,2008-06-25,xom us equity,5.8755
8997,2008-06-24,xom us equity,5.8755
8998,2008-06-23,xom us equity,5.8755
8999,2008-06-22,xom us equity,5.8755
9000,2008-06-19,xom us equity,5.8755
9001,2008-06-18,xom us equity,5.8755
9002,2008-06-17,xom us equity,5.8755
9003,2008-06-16,xom us equity,5.8755
9004,2008-06-15,xom us equity,5.8755
9005,2008-06-12,xom us equity,5.8755
9006,2008-06-11,xom us equity,5.8755
9007,2008-06-10,xom us equity,5.8755
9008,2008-06-09,xom us equity,5.8755
9009,2008-06-08,xom us equity,5.8755
9010,2008-06-05,xom us equity,5.8755
9011,2008-06-04,xom us equity,5.8755
9012,2008-06-03,xom us equity,5.8755
9013,2008-06-02,xom us equity,5.8755
9014,2008-06-01,xom us equity,5.8755
9015,2008-05-29,xom us equity,5.8755
9016,2008-05-28,xom us equity,5.8755
9017,2008-05-27,xom us equity,5.8755
9018,2008-05-26,xom us equity,5.8755
9019,2008-05-25,xom us equity,5.8755
9020,2008-05-22,xom us equity,5.8755
9021,2008-05-21,xom us equity,5.8755
9022,2008-05-20,xom us equity,5.8755
9023,2008-05-19,xom us equity,5.8755
9024,2008-05-18,xom us equity,5.8755
9025,2008-05-15,xom us equity,5.8755
9026,2008-05-14,xom us equity,5.8755
9027,2008-05-13,xom us equity,5.8755
9028,2008-05-12,xom us equity,5.8755
